origin,destination,distance,origin_lat,origin_lon,dest_lat,dest_lon,season,day_of_week,hour,is_weekend,is_peak_hour,user_profile,user_age,user_income,price_sensitivity,time_priority,comfort_priority,transport_type,available_train,available_bus,available_flight,base_demand,seasonal_multiplier,weather_factor,special_event,actual_price,actual_time,user_satisfaction
Salerno,Firenze,448.7734526327139,40.6824,14.7681,43.7696,11.2558,summer,3,19,False,True,business,45,53930.4907172961,0.2,0.9,0.8,bus,False,True,False,2.393383303341648,1.25,0.8882815235592378,0,68.63,6.75,0.426
Napoli,Bari,220.54328328614662,40.8518,14.2681,41.1177,16.8719,summer,6,7,True,False,business,58,58629.05324218007,0.2,0.9,0.8,train,True,True,False,1.5200254766801187,1.25,0.8266341617198288,1,58.31,2.27,0.913
Milano,Torino,125.518515153077,45.4642,9.19,45.0703,7.6869,autumn,0,7,False,False,leisure,24,45487.27599173531,0.8,0.4,0.6,train,True,True,False,0.9865351084710138,0.95,0.9854388556158116,0,18.17,1.39,0.897
Milano,Catania,1011.0699862116215,45.4642,9.19,37.5079,15.083,spring,5,16,True,False,budget,31,15985.75423875108,0.95,0.2,0.3,bus,False,True,False,1.1364552084935284,1.05,1.1388552825091751,0,127.81,13.72,0.262
Reggio Calabria,Genova,896.0841828577638,38.1061,15.6444,44.4056,8.9463,winter,1,14,False,False,budget,35,25600.499131421333,0.95,0.2,0.3,bus,False,True,False,0.6867474979404975,0.85,1.1448209864177052,0,59.34,14.42,0.547
Reggio Calabria,Bari,350.98395092002374,38.1061,15.6444,41.1177,16.8719,spring,3,17,False,True,business,23,54494.93175830899,0.2,0.9,0.8,train,True,True,False,1.1847421544125505,1.05,0.8510252873364313,0,51.36,4.31,0.791
Bari,Palermo,449.19531235055604,41.1177,16.8719,38.1157,13.3613,summer,2,16,False,False,leisure,48,39408.10750607788,0.8,0.4,0.6,bus,False,True,False,1.435936768613334,1.25,0.9184274978126298,1,68.93,5.61,0.522
Bologna,Cagliari,614.2328335911224,44.4949,11.3426,39.2238,9.1217,summer,5,20,True,False,budget,33,28771.594018644253,0.95,0.2,0.3,bus,False,True,False,1.457510924024389,1.25,0.9690784751032204,0,81.11,8.93,0.436
Genova,Catania,923.4070866903812,44.4056,8.9463,37.5079,15.083,winter,2,13,False,False,business,27,57923.643126351824,0.2,0.9,0.8,bus,False,True,False,0.5104736201316464,0.85,1.0250104125751054,1,67.5,13.35,0.122
Verona,Venezia,103.29133579911766,45.4384,10.9916,45.4408,12.3155,spring,2,15,False,False,budget,20,29496.53089286072,0.95,0.2,0.3,bus,True,True,False,1.7647243304232616,1.05,1.1160734313956415,1,17.32,1.5,0.928
Bari,Cagliari,691.0756209104828,41.1177,16.8719,39.2238,9.1217,spring,0,14,False,False,budget,62,15795.497511763011,0.95,0.2,0.3,bus,False,True,False,0.934393033598064,1.05,0.8465935777329621,0,50.22,9.94,0.564
Napoli,Perugia,295.22521672262377,40.8518,14.2681,43.1107,12.3908,summer,0,8,False,True,budget,20,19726.933882886235,0.95,0.2,0.3,bus,False,True,False,1.2675230569314457,1.25,0.8092063048352337,0,28.27,4.26,0.767
Perugia,Napoli,295.22521672262377,43.1107,12.3908,40.8518,14.2681,autumn,6,8,True,True,budget,52,16590.061801849242,0.95,0.2,0.3,bus,False,True,False,1.8122800501809901,0.95,0.9841153894015335,0,37.74,4.79,0.723
Genova,Brescia,160.82407439026616,44.4056,8.9463,45.5416,10.2118,autumn,6,12,True,False,leisure,63,30890.391945081894,0.8,0.4,0.6,bus,False,True,False,0.8998830458209501,0.95,0.9389639093001729,0,12.62,2.41,0.859
Palermo,Cagliari,388.09698802679287,38.1157,13.3613,39.2238,9.1217,summer,3,9,False,True,leisure,18,43003.208664369755,0.8,0.4,0.6,bus,False,True,False,1.2865874035785263,1.25,0.913122134063832,0,37.02,6.47,0.677
Napoli,Palermo,314.03026678690725,40.8518,14.2681,38.1157,13.3613,autumn,5,18,True,True,business,29,69867.29470674382,0.2,0.9,0.8,bus,False,True,False,1.4622097740746605,0.95,1.0196005336851062,0,34.43,5.67,0.512
Bari,Catania,429.85625090593766,41.1177,16.8719,37.5079,15.083,winter,6,16,True,False,business,31,79797.95659326063,0.2,0.9,0.8,bus,False,True,False,0.6923354770786893,0.85,1.1861640988156528,0,31.95,6.52,0.477
Genova,Napoli,587.7428508695716,44.4056,8.9463,40.8518,14.2681,spring,4,11,False,False,budget,67,22025.58991301998,0.95,0.2,0.3,bus,False,True,False,1.3793672257668936,1.05,0.9642846384459041,1,77.88,6.93,0.54
Salerno,Palermo,309.93490636008715,40.6824,14.7681,38.1157,13.3613,spring,5,13,True,False,business,21,43879.20712507669,0.2,0.9,0.8,bus,False,True,False,1.4629071548866635,1.05,0.8898517301780164,0,30.88,4.19,0.689
Verona,Perugia,281.7710386926179,45.4384,10.9916,43.1107,12.3908,winter,4,22,False,False,leisure,49,30111.042873814957,0.8,0.4,0.6,bus,False,True,False,0.5629340932516901,0.85,0.993054464759084,1,17.71,3.95,0.818
Pisa,Catania,795.7243573823894,43.7228,10.4017,37.5079,15.083,autumn,0,10,False,False,leisure,54,30677.076331091084,0.8,0.4,0.6,bus,False,True,False,0.7590102198935821,0.95,0.8259652588501775,0,43.1,10.7,0.499
Palermo,Salerno,309.93490636008715,38.1157,13.3613,40.6824,14.7681,summer,2,10,False,False,budget,46,22983.16710052239,0.95,0.2,0.3,bus,False,True,False,0.8981863102126917,1.25,1.0010644724534539,0,31.36,4.21,0.83
Palermo,Perugia,561.415289068982,38.1157,13.3613,43.1107,12.3908,summer,4,22,False,False,business,23,56584.6546969145,0.2,0.9,0.8,bus,False,True,False,1.159451697605469,1.25,0.971543316827165,0,64.58,8.15,0.284
Napoli,Palermo,314.03026678690725,40.8518,14.2681,38.1157,13.3613,autumn,6,10,True,False,business,41,79133.96379662599,0.2,0.9,0.8,bus,False,True,False,1.2853732344000932,0.95,0.8480487874397441,0,28.97,4.69,0.632
Brescia,Palermo,865.7844690882073,45.5416,10.2118,38.1157,13.3613,spring,6,19,True,True,budget,35,20374.25935835171,0.95,0.2,0.3,bus,False,True,False,2.041933485886358,1.05,0.8258030100553624,0,104.89,14.72,0.345
Firenze,Reggio Calabria,729.4469658878077,43.7696,11.2558,38.1061,15.6444,summer,4,7,False,False,leisure,30,29790.51942078078,0.8,0.4,0.6,bus,False,True,False,0.8236709116927038,1.25,0.9879279359621642,0,68.34,8.85,0.463
Genova,Firenze,197.5400929972036,44.4056,8.9463,43.7696,11.2558,spring,3,9,False,True,business,69,65526.141243544516,0.2,0.9,0.8,bus,False,True,False,1.9848615407017702,1.05,0.8514946542944084,0,20.0,3.05,0.802
Firenze,Venezia,203.883196592712,43.7696,11.2558,45.4408,12.3155,winter,3,17,False,True,business,70,67261.53112537015,0.2,0.9,0.8,bus,False,True,False,1.2260351840027106,0.85,0.9211950195393265,0,13.49,3.59,0.732
Firenze,Milano,249.4643680963005,43.7696,11.2558,45.4642,9.19,winter,4,19,False,True,leisure,41,27464.022165216622,0.8,0.4,0.6,bus,False,True,False,1.0862097578459016,0.85,0.809760378784115,0,13.24,3.74,0.873
Verona,Bologna,108.48538569355279,45.4384,10.9916,44.4949,11.3426,summer,3,15,False,False,leisure,41,39031.22945534477,0.8,0.4,0.6,bus,False,True,False,1.338961892680451,1.25,0.8083635078930611,0,10.61,1.4,0.855
Torino,Genova,123.92488645320043,45.0703,7.6869,44.4056,8.9463,spring,6,20,True,False,business,56,41492.17046546076,0.2,0.9,0.8,train,True,True,False,1.2940988073273514,1.05,1.1922609485685682,0,28.52,1.88,0.893
Milano,Bari,786.8962348009754,45.4642,9.19,41.1177,16.8719,spring,5,11,True,False,leisure,38,41545.85882853176,0.8,0.4,0.6,bus,False,True,False,1.3727886948675798,1.05,0.9466552467293865,0,81.63,9.89,0.391
Brescia,Verona,61.85990719992917,45.5416,10.2118,45.4384,10.9916,winter,4,17,False,True,business,54,40172.738026250445,0.2,0.9,0.8,train,True,True,False,0.8366024414931357,0.85,1.1742405713817812,1,12.02,1.14,0.864
Salerno,Reggio Calabria,296.1980587882089,40.6824,14.7681,38.1061,15.6444,spring,0,10,False,False,budget,49,21472.918700713322,0.95,0.2,0.3,bus,False,True,False,0.7173997447726178,1.05,0.8913079444240205,0,17.45,4.22,0.833
Reggio Calabria,Salerno,296.1980587882089,38.1061,15.6444,40.6824,14.7681,autumn,5,11,True,False,leisure,65,27561.874669286914,0.8,0.4,0.6,bus,False,True,False,0.8832023926087311,0.95,0.9600763530943275,0,24.23,3.93,0.787
Reggio Calabria,Pisa,763.91751086906,38.1061,15.6444,43.7228,10.4017,autumn,1,9,False,True,business,62,40081.39382620818,0.2,0.9,0.8,bus,False,True,False,0.9368672821267443,0.95,0.8730095463277792,0,44.41,10.32,0.172
Roma,Milano,476.88468435616534,41.9028,12.4964,45.4642,9.19,summer,6,7,True,False,leisure,18,35398.80190253488,0.8,0.4,0.6,bus,False,True,False,2.2299950771238386,1.25,1.096046978824344,0,91.83,6.98,0.392
Palermo,Torino,905.3689720665883,38.1157,13.3613,45.0703,7.6869,summer,3,18,False,True,leisure,44,38983.16378653383,0.8,0.4,0.6,bus,False,True,False,1.5416950102773146,1.25,0.8203682933043,1,125.53,13.12,0.129
Genova,Pisa,138.87451511067653,44.4056,8.9463,43.7228,10.4017,winter,4,10,False,False,leisure,20,36916.63559021998,0.8,0.4,0.6,bus,False,True,False,0.6236504412813231,0.85,0.8235559578564221,0,5.93,2.22,0.947
Roma,Perugia,134.59097229843186,41.9028,12.4964,43.1107,12.3908,winter,0,15,False,False,leisure,53,36048.1659552949,0.8,0.4,0.6,train,True,True,False,0.5699691298113585,0.85,0.8127886297469625,0,11.26,1.51,0.915
Reggio Calabria,Firenze,729.4469658878077,38.1061,15.6444,43.7696,11.2558,winter,4,16,False,False,budget,64,24251.403860397877,0.95,0.2,0.3,bus,False,True,False,1.0468958594884183,0.85,1.011409645844204,0,52.74,9.33,0.591
Torino,Reggio Calabria,1017.6056008237674,45.0703,7.6869,38.1061,15.6444,winter,5,16,True,False,business,50,40254.94565064306,0.2,0.9,0.8,bus,False,True,False,0.5555188105057205,0.85,1.1863044072528273,0,73.84,13.59,0.106
Milano,Firenze,249.4643680963005,45.4642,9.19,43.7696,11.2558,winter,4,10,False,False,leisure,65,27120.098241721753,0.8,0.4,0.6,bus,False,True,False,0.8961131251792883,0.85,1.1126049186273126,0,17.75,3.34,0.844
Perugia,Reggio Calabria,620.4443506941549,43.1107,12.3908,38.1061,15.6444,autumn,3,11,False,False,business,43,72725.04704927342,0.2,0.9,0.8,bus,False,True,False,0.5490113729692452,0.95,1.1136468447018784,0,38.23,8.57,0.3
Venezia,Genova,289.13192209766305,45.4408,12.3155,44.4056,8.9463,autumn,2,13,False,False,leisure,18,41508.94933835522,0.8,0.4,0.6,bus,False,True,False,0.8157544349177187,0.95,1.1792108876917846,0,25.03,4.18,0.794
Milano,Pisa,216.09499076578254,45.4642,9.19,43.7228,10.4017,autumn,2,12,False,False,leisure,64,44085.23701651091,0.8,0.4,0.6,bus,False,True,False,0.832154859159465,0.95,0.8233189063108496,0,12.26,2.62,0.864
Cagliari,Genova,576.3727752586188,39.2238,9.1217,44.4056,8.9463,summer,4,15,False,False,leisure,24,49305.97576691386,0.8,0.4,0.6,bus,False,True,False,1.1569796103873224,1.25,0.916826133840593,1,72.38,8.16,0.46
Palermo,Venezia,819.0960162996257,38.1157,13.3613,45.4408,12.3155,winter,3,10,False,False,budget,49,20983.336256545423,0.95,0.2,0.3,bus,False,True,False,1.103424668242475,0.85,1.0403851309704626,0,58.94,11.13,0.54
Torino,Catania,1042.5474671921197,45.0703,7.6869,37.5079,15.083,autumn,0,9,False,True,leisure,70,38685.69357562405,0.8,0.4,0.6,bus,False,True,False,0.9258306324136178,0.95,1.0413976338904094,0,80.64,15.44,0.378
Venezia,Cagliari,739.3062756866358,45.4408,12.3155,39.2238,9.1217,autumn,3,17,False,True,budget,53,20777.16781747459,0.95,0.2,0.3,bus,False,True,False,0.8220411222209393,0.95,1.1897949429956067,0,55.99,12.71,0.566
Bologna,Bari,586.6894487885468,44.4949,11.3426,41.1177,16.8719,spring,4,22,False,False,business,28,66080.82778260982,0.2,0.9,0.8,bus,False,True,False,0.9472037111371976,1.05,1.0503675996465922,1,59.7,7.97,0.364
Bologna,Napoli,470.3508280863774,44.4949,11.3426,40.8518,14.2681,summer,6,9,True,True,budget,18,22795.959834120913,0.95,0.2,0.3,bus,False,True,False,2.7421343294897653,1.25,0.8100187024802568,0,85.76,6.43,0.548
Napoli,Pisa,450.53177102657014,40.8518,14.2681,43.7228,10.4017,summer,4,11,False,False,budget,58,17143.09342207159,0.95,0.2,0.3,bus,False,True,False,1.1672983442829565,1.25,1.0793720717211723,0,54.22,5.73,0.644
Brescia,Torino,204.28756823184764,45.5416,10.2118,45.0703,7.6869,summer,2,20,False,False,leisure,21,40243.15060812375,0.8,0.4,0.6,bus,False,True,False,1.3308739791349986,1.25,1.0853026784888664,0,24.32,3.32,0.858
Roma,Milano,476.88468435616534,41.9028,12.4964,45.4642,9.19,summer,4,22,False,False,leisure,51,29115.810146497544,0.8,0.4,0.6,bus,False,True,False,1.6999450745322562,1.25,1.1573264420659424,0,74.13,6.04,0.495
Genova,Torino,123.92488645320043,44.4056,8.9463,45.0703,7.6869,summer,2,22,False,False,leisure,18,44408.71149365213,0.8,0.4,0.6,train,True,True,False,1.3885805000106928,1.25,1.1436596381489963,0,31.4,1.67,0.884
Roma,Torino,523.8515931199344,41.9028,12.4964,45.0703,7.6869,winter,5,13,True,False,business,32,47677.21421958535,0.2,0.9,0.8,bus,False,True,False,0.9489005203824713,0.85,1.1565029837119445,0,45.16,7.18,0.428
Verona,Catania,945.0812031268658,45.4384,10.9916,37.5079,15.083,autumn,4,10,False,False,business,51,42345.87548587345,0.2,0.9,0.8,bus,False,True,False,0.6722337270424114,0.95,0.9917422578366494,0,64.33,12.65,0.14
Napoli,Firenze,408.12561110051274,40.8518,14.2681,43.7696,11.2558,spring,4,17,False,True,leisure,38,28510.106513488117,0.8,0.4,0.6,bus,False,True,False,1.6973695655850094,1.05,1.1826012584564372,0,57.22,6.78,0.611
Verona,Firenze,186.7368694197564,45.4384,10.9916,43.7696,11.2558,autumn,6,11,True,False,budget,40,26813.358533254275,0.95,0.2,0.3,bus,False,True,False,1.585185452658167,0.95,0.8411642382609716,1,20.93,2.77,0.902
Catania,Brescia,980.5582658323374,37.5079,15.083,45.5416,10.2118,winter,2,16,False,False,leisure,34,42473.531097374274,0.8,0.4,0.6,bus,False,True,False,0.46387321551444277,0.85,1.1726520640274998,0,55.4,14.26,0.469
Genova,Venezia,289.13192209766305,44.4056,8.9463,45.4408,12.3155,spring,0,18,False,True,leisure,25,39480.13663962034,0.8,0.4,0.6,bus,False,True,False,1.8400184862726845,1.05,0.9522543535790835,0,35.02,4.18,0.769
Torino,Salerno,755.136502159887,45.0703,7.6869,40.6824,14.7681,summer,3,13,False,False,leisure,45,30320.132070000065,0.8,0.4,0.6,bus,False,True,False,0.9084430595003146,1.25,1.1158574467544324,0,86.27,11.75,0.361
Pisa,Bari,604.7188459351565,43.7228,10.4017,41.1177,16.8719,autumn,6,7,True,False,business,60,60802.671991416704,0.2,0.9,0.8,bus,False,True,False,1.1326141271958055,0.95,1.0647154779180896,1,78.17,8.52,0.247
Brescia,Bologna,146.44191946697546,45.5416,10.2118,44.4949,11.3426,spring,4,16,False,False,leisure,23,47938.75463814326,0.8,0.4,0.6,bus,False,True,False,1.1644906084122177,1.05,0.8721765820782668,0,11.9,2.02,0.924
Torino,Palermo,905.3689720665883,45.0703,7.6869,38.1157,13.3613,spring,6,12,True,False,leisure,28,32931.89708399531,0.8,0.4,0.6,bus,False,True,False,1.5442208922715004,1.05,0.8144984572955363,0,84.19,12.56,0.312
Napoli,Torino,711.4934057926147,40.8518,14.2681,45.0703,7.6869,autumn,5,20,True,False,budget,33,18437.58865756856,0.95,0.2,0.3,bus,False,True,False,1.0658738950788216,0.95,1.1621146266376972,1,98.93,11.63,0.38
Catania,Reggio Calabria,82.80663925047362,37.5079,15.083,38.1061,15.6444,winter,4,17,False,True,leisure,55,32252.24592188218,0.8,0.4,0.6,bus,False,True,False,0.46408203662139064,0.85,0.897867042569699,1,4.87,1.5,0.903
Perugia,Torino,434.19012515419155,43.1107,12.3908,45.0703,7.6869,summer,6,15,True,False,budget,25,21534.97957813381,0.95,0.2,0.3,bus,False,True,False,1.747869595104862,1.25,0.9197358370403531,0,58.04,5.8,0.616
Verona,Salerno,611.2265733426046,45.4384,10.9916,40.6824,14.7681,winter,5,22,True,False,business,44,71754.78739332927,0.2,0.9,0.8,bus,False,True,False,0.63048125521663,0.85,0.877889822328453,0,34.77,7.11,0.466
Verona,Torino,261.8801224594127,45.4384,10.9916,45.0703,7.6869,winter,1,10,False,False,business,66,70599.28502487761,0.2,0.9,0.8,bus,False,True,False,0.6502617559920287,0.85,0.9832190157597768,0,13.43,3.77,0.791
Reggio Calabria,Roma,500.0349871399832,38.1061,15.6444,41.9028,12.4964,autumn,0,21,False,False,budget,40,22277.572020902724,0.95,0.2,0.3,bus,False,True,False,1.339320681540907,0.95,0.9000791636822123,1,55.5,6.01,0.618
Perugia,Catania,663.4072845696915,43.1107,12.3908,37.5079,15.083,winter,4,20,False,False,budget,45,23170.840425981747,0.95,0.2,0.3,bus,False,True,False,0.5272444856955237,0.85,0.9531394586732205,0,29.76,9.2,0.67
Catania,Bari,429.85625090593766,37.5079,15.083,41.1177,16.8719,autumn,4,8,False,True,leisure,67,44269.80973087906,0.8,0.4,0.6,bus,False,True,False,0.9064154519810178,0.95,0.8083160910801847,0,27.16,6.16,0.707
Brescia,Napoli,616.2948595018123,45.5416,10.2118,40.8518,14.2681,winter,5,16,True,False,leisure,37,42412.851821608674,0.8,0.4,0.6,bus,False,True,False,1.0769392462488443,0.85,1.036728713547159,1,62.41,7.46,0.526
Palermo,Pisa,671.1188170854399,38.1157,13.3613,43.7228,10.4017,winter,4,9,False,True,budget,31,17416.254679607446,0.95,0.2,0.3,bus,False,True,False,0.7933283816078205,0.85,1.1960483953296925,0,44.89,13.25,0.645
Palermo,Brescia,865.7844690882073,38.1157,13.3613,45.5416,10.2118,winter,0,8,False,True,budget,28,25222.707606120624,0.95,0.2,0.3,bus,False,True,False,0.6079420224507937,0.85,1.1389239375678293,0,58.94,13.0,0.542
Pisa,Verona,196.4021318534141,43.7228,10.4017,45.4384,10.9916,spring,6,12,True,False,budget,27,17553.30111341091,0.95,0.2,0.3,bus,False,True,False,1.613405712658199,1.05,0.924442845946433,0,22.79,2.82,0.89
Perugia,Catania,663.4072845696915,43.1107,12.3908,37.5079,15.083,winter,5,17,True,True,budget,34,24856.226791124755,0.95,0.2,0.3,bus,False,True,False,0.9039172266212755,0.85,0.8439525686902647,1,56.94,9.84,0.533
Bologna,Salerno,508.1775127667676,44.4949,11.3426,40.6824,14.7681,autumn,2,10,False,False,leisure,66,44394.21797026995,0.8,0.4,0.6,bus,False,True,False,0.6590207912150822,0.95,0.9725176087971061,0,32.49,7.16,0.639
Firenze,Brescia,213.63676976405085,43.7696,11.2558,45.5416,10.2118,autumn,0,11,False,False,budget,45,19653.09967716755,0.95,0.2,0.3,bus,False,True,False,0.6041018705472359,0.95,0.837200783196166,0,11.03,2.84,0.946
Reggio Calabria,Brescia,940.843921372039,38.1061,15.6444,45.5416,10.2118,summer,6,17,True,True,budget,26,29051.448049773317,0.95,0.2,0.3,bus,False,True,False,1.677227522768598,1.25,0.8881248668457639,0,126.43,13.07,0.256
Pisa,Firenze,68.80517205790444,43.7228,10.4017,43.7696,11.2558,winter,3,7,False,False,budget,50,28347.612189420583,0.95,0.2,0.3,bus,True,True,False,0.9123910954752207,0.85,0.8455751042394399,0,3.59,1.17,0.94
Milano,Reggio Calabria,976.9015131518594,45.4642,9.19,38.1061,15.6444,spring,0,22,False,False,budget,43,19763.90535519324,0.95,0.2,0.3,bus,False,True,False,0.6065226274845154,1.05,1.1290153101355986,1,88.98,15.65,0.375
Firenze,Torino,318.1646173611902,43.7696,11.2558,45.0703,7.6869,winter,3,9,False,True,budget,39,16304.63683285287,0.95,0.2,0.3,bus,False,True,False,0.8421296484615836,0.85,0.9014438454876685,0,18.02,5.08,0.866
Pisa,Roma,264.83980051455734,43.7228,10.4017,41.9028,12.4964,winter,2,15,False,False,budget,52,24104.531602157476,0.95,0.2,0.3,bus,False,True,False,0.9052896347471736,0.85,1.1890580438021696,0,18.8,4.18,0.851
Napoli,Cagliari,473.9550694617332,40.8518,14.2681,39.2238,9.1217,spring,4,7,False,False,leisure,48,37538.10769269428,0.8,0.4,0.6,bus,False,True,False,0.8232657424983344,1.05,0.8230369926011392,0,29.14,5.32,0.731
Napoli,Firenze,408.12561110051274,40.8518,14.2681,43.7696,11.2558,autumn,4,17,False,True,business,66,46803.289440040266,0.2,0.9,0.8,bus,False,True,False,1.6169693011276636,0.95,0.8409287747411531,0,31.9,6.0,0.565
Genova,Cagliari,576.3727752586188,44.4056,8.9463,39.2238,9.1217,spring,2,21,False,False,leisure,49,37484.7355749899,0.8,0.4,0.6,bus,False,True,False,0.9276346008087873,1.05,0.9457264319341094,1,62.11,7.92,0.505
Napoli,Venezia,534.2505044970145,40.8518,14.2681,45.4408,12.3155,summer,4,14,False,False,leisure,20,27698.782453468528,0.8,0.4,0.6,bus,False,True,False,1.8966948591724497,1.25,1.0277323610049676,0,82.76,6.57,0.443
Perugia,Napoli,295.22521672262377,43.1107,12.3908,40.8518,14.2681,summer,0,14,False,False,leisure,48,39107.05897034496,0.8,0.4,0.6,bus,False,True,False,1.5460755233469088,1.25,1.0085845368365722,0,40.42,4.11,0.711
Verona,Reggio Calabria,901.6059007911867,45.4384,10.9916,38.1061,15.6444,spring,3,18,False,True,business,68,54305.82503310735,0.2,0.9,0.8,bus,False,True,False,0.7303962861494955,1.05,0.9632866876133965,1,78.08,15.04,0.153
Cagliari,Brescia,708.1698769120402,39.2238,9.1217,45.5416,10.2118,spring,2,8,False,True,business,39,71413.23911362496,0.2,0.9,0.8,bus,False,True,False,0.9596725847343817,1.05,1.00472976353368,0,55.41,11.69,0.174
Palermo,Venezia,819.0960162996257,38.1157,13.3613,45.4408,12.3155,summer,5,22,True,False,business,39,57397.93207831024,0.2,0.9,0.8,bus,False,True,False,2.541489641106551,1.25,0.8695340602546674,0,136.26,8.96,0.167
Brescia,Perugia,321.07389287701164,45.5416,10.2118,43.1107,12.3908,autumn,0,7,False,False,leisure,20,27045.10193118827,0.8,0.4,0.6,bus,False,True,False,0.7601661046398072,0.95,0.8184352266660658,1,23.28,3.84,0.78
Venezia,Reggio Calabria,860.8238011020906,45.4408,12.3155,38.1061,15.6444,summer,6,19,True,True,business,60,45234.09353851143,0.2,0.9,0.8,bus,False,True,False,1.263062263589495,1.25,1.0171198321791426,0,111.57,12.32,0.12
Salerno,Bari,183.31805359173563,40.6824,14.7681,41.1177,16.8719,autumn,1,8,False,True,business,31,60688.5656944568,0.2,0.9,0.8,bus,False,True,False,0.9976585477711574,0.95,0.8397340953352227,0,11.65,2.54,0.858
Palermo,Genova,790.4894382572269,38.1157,13.3613,44.4056,8.9463,autumn,4,10,False,False,budget,68,19873.843483304983,0.95,0.2,0.3,bus,False,True,False,0.8492355965411764,0.95,1.143207495979936,1,79.2,11.16,0.483
Pisa,Bologna,114.07757628795046,43.7228,10.4017,44.4949,11.3426,winter,2,14,False,False,business,39,43265.49861051565,0.2,0.9,0.8,bus,False,True,False,0.6610043622796244,0.85,0.957477737062055,1,8.47,1.8,0.864
Perugia,Roma,134.59097229843186,43.1107,12.3908,41.9028,12.4964,summer,3,16,False,False,business,25,43121.084704022294,0.2,0.9,0.8,train,True,True,False,2.046885253584238,1.25,1.1261994616494242,0,41.77,2.03,0.884
Palermo,Roma,427.493249833183,38.1157,13.3613,41.9028,12.4964,winter,1,17,False,True,leisure,29,48421.112154842835,0.8,0.4,0.6,flight,False,False,True,1.262758727335486,0.85,0.9270664588136253,0,90.2,3.45,0.616
Cagliari,Verona,707.863215604928,39.2238,9.1217,45.4384,10.9916,spring,4,20,False,False,leisure,49,38594.575915925525,0.8,0.4,0.6,bus,False,True,False,1.0917037403453178,1.05,0.9267581162065102,0,52.36,9.83,0.439
Venezia,Brescia,164.36070575237864,45.4408,12.3155,45.5416,10.2118,summer,2,11,False,False,leisure,57,45660.82813336274,0.8,0.4,0.6,bus,False,True,False,0.9608193622235204,1.25,1.0902918014291676,0,18.25,2.66,0.885
Reggio Calabria,Genova,896.0841828577638,38.1061,15.6444,44.4056,8.9463,spring,4,8,False,True,leisure,52,40375.12635679456,0.8,0.4,0.6,bus,False,True,False,1.2258171655330399,1.05,1.0827810216563167,0,90.2,12.59,0.279
Bari,Salerno,183.31805359173563,41.1177,16.8719,40.6824,14.7681,autumn,5,18,True,True,budget,53,25105.856222745162,0.95,0.2,0.3,bus,False,True,False,0.9697249925634599,0.95,1.1971645631918741,1,22.89,3.94,0.871
Cagliari,Napoli,473.9550694617332,39.2238,9.1217,40.8518,14.2681,summer,0,14,False,False,business,49,71154.23648680293,0.2,0.9,0.8,bus,False,True,False,1.6798562602806204,1.25,0.926771290176529,0,62.8,6.93,0.451
Bari,Firenze,546.907333400625,41.1177,16.8719,43.7696,11.2558,summer,3,6,False,False,budget,63,22597.057461161465,0.95,0.2,0.3,bus,False,True,False,1.944931530500383,1.25,0.9553351527636846,0,80.56,6.73,0.486
Milano,Napoli,657.5097077152005,45.4642,9.19,40.8518,14.2681,autumn,0,11,False,False,budget,35,29096.818223107766,0.95,0.2,0.3,bus,False,True,False,1.1275875591033406,0.95,0.8386891191937353,0,42.93,7.57,0.73
Perugia,Cagliari,511.44712768742437,43.1107,12.3908,39.2238,9.1217,autumn,0,21,False,False,business,60,75424.15863409635,0.2,0.9,0.8,bus,False,True,False,0.6908599313494944,0.95,0.9575875665007754,0,30.73,6.3,0.516
Milano,Bologna,200.6962929151698,45.4642,9.19,44.4949,11.3426,summer,1,12,False,False,business,53,69464.9972193502,0.2,0.9,0.8,train,True,True,False,1.3778605132623951,1.25,1.1948881882911482,0,50.78,2.41,0.874
Roma,Salerno,233.30139623871764,41.9028,12.4964,40.6824,14.7681,summer,5,16,True,False,leisure,39,45576.729617803096,0.8,0.4,0.6,bus,False,True,False,1.3604333481855824,1.25,0.9730012607364783,1,36.68,3.33,0.743
Torino,Firenze,318.1646173611902,45.0703,7.6869,43.7696,11.2558,summer,3,7,False,False,business,30,64860.77125093879,0.2,0.9,0.8,bus,False,True,False,1.7927312485518685,1.25,0.8889933573003078,0,39.85,4.27,0.639
Pisa,Genova,138.87451511067653,43.7228,10.4017,44.4056,8.9463,summer,2,21,False,False,leisure,24,44644.30800672495,0.8,0.4,0.6,bus,False,True,False,1.24267570310198,1.25,1.009709893528568,0,16.62,1.75,0.937
Genova,Napoli,587.7428508695716,44.4056,8.9463,40.8518,14.2681,spring,4,12,False,False,leisure,24,32215.087643699157,0.8,0.4,0.6,bus,False,True,False,1.287843716817051,1.05,0.9958233212019916,1,67.15,8.41,0.441
Milano,Catania,1011.0699862116215,45.4642,9.19,37.5079,15.083,autumn,3,12,False,False,budget,33,18039.20623810903,0.95,0.2,0.3,bus,False,True,False,0.6826366886439557,0.95,1.087024648136437,0,70.62,12.66,0.495
Bari,Catania,429.85625090593766,41.1177,16.8719,37.5079,15.083,summer,0,9,False,True,budget,48,17623.375993151858,0.95,0.2,0.3,bus,False,True,False,1.3904941838867992,1.25,0.9578742637016364,0,53.05,6.68,0.618
